,Unnamed: 0,Time ,User's full name ,Affected user ,Event context ,Component ,Name of event ,Description ,Origin ,IP address 
42979,42979,8.10.2020 16:30:59,201,201,Test: 1. An accountable part of the inspection work ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4057487' belonging to the user with id '122378' for the quiz with course module id '754581'.,web,172.17.152.56
42989,42989,8.10.2020 16:30:46,201,201,Test: 1. An accountable part of the inspection work ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4057487' belonging to the user with id '122378' for the quiz with course module id '754581'.,web,172.17.152.56
42993,42993,8.10.2020 16:30:36,201,201,Test: 1. An accountable part of the inspection work ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4057487' belonging to the user with id '122378' for the quiz with course module id '754581'.,web,172.17.152.56
43089,43089,8.10.2020 16:28:01,201,201,Test: 1. An accountable part of the inspection work ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4057487' belonging to the user with id '122378' for the quiz with course module id '754581'.,web,172.17.152.56
43093,43093,8.10.2020 16:27:52,201,201,Test: 1. An accountable part of the inspection work ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4057487' belonging to the user with id '122378' for the quiz with course module id '754581'.,web,172.17.152.56
43102,43102,8.10.2020 16:27:28,201,201,Test: 1. An accountable part of the inspection work ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4057487' belonging to the user with id '122378' for the quiz with course module id '754581'.,web,172.17.152.56
43196,43196,8.10.2020 16:24:30,201,201,Test: 1. An accountable part of the inspection work ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4057487' belonging to the user with id '122378' for the quiz with course module id '754581'.,web,172.17.152.56
43217,43217,8.10.2020 16:23:45,201,201,Test: 1. An accountable part of the inspection work ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4057487' belonging to the user with id '122378' for the quiz with course module id '754581'.,web,172.17.152.56
43261,43261,8.10.2020 16:20:47,201,201,Test: 1. An accountable part of the inspection work ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4057487' belonging to the user with id '122378' for the quiz with course module id '754581'.,web,172.17.152.56
43284,43284,8.10.2020 16:19:08,201,201,Test: 1. An accountable part of the inspection work ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4057487' belonging to the user with id '122378' for the quiz with course module id '754581'.,web,172.17.152.56
43321,43321,8.10.2020 16:17:31,201,201,Test: 1. An accountable part of the inspection work ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4057487' belonging to the user with id '122378' for the quiz with course module id '754581'.,web,172.17.152.56
43335,43335,8.10.2020 16:17:10,201,201,Test: 1. An accountable part of the inspection work ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4057487' belonging to the user with id '122378' for the quiz with course module id '754581'.,web,172.17.152.56
43346,43346,8.10.2020 16:17:03,201,201,Test: 1. An accountable part of the inspection work ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4057487' belonging to the user with id '122378' for the quiz with course module id '754581'.,web,172.17.152.56
43347,43347,8.10.2020 16:17:02,201,201,Test: 1. An accountable part of the inspection work ,Test ,Test aid has been started ,The user with id '122378' has started the attempt with id '4057487' for the quiz with course module id '754581'.,web,172.17.152.56
43362,43362,8.10.2020 16:16:55,201,-,Test: 1. An accountable part of the inspection work ,Test ,The course module has been viewed. ,The user with id '122378' viewed the 'quiz' activity with course module id '754581'.,web,172.17.152.56
43384,43384,8.10.2020 16:16:19,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,172.17.152.56
43467,43467,8.10.2020 16:10:02,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,172.17.152.56
43468,43468,8.10.2020 16:09:58,201,-,Poll: Declaration ,Poll ,The course module has been viewed. ,The user with id '122378' viewed the 'choice' activity with course module id '732365'.,web,172.17.152.56
43471,43471,8.10.2020 16:09:57,201,-,Poll: Declaration ,Poll ,The course module has been viewed. ,The user with id '122378' viewed the 'choice' activity with course module id '732365'.,web,172.17.152.56
43472,43472,8.10.2020 16:09:57,201,201,Poll: Declaration ,Poll ,The survey answer was added ,"The user with id '122378' has added the option with id '15182' for the
            user with id '122378' from the choice activity with course module id '732365'.",web,172.17.152.56
43473,43473,8.10.2020 16:09:53,201,-,Poll: Declaration ,Poll ,The course module has been viewed. ,The user with id '122378' viewed the 'choice' activity with course module id '732365'.,web,172.17.152.56
43475,43475,8.10.2020 16:09:48,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,172.17.152.56
43476,43476,8.10.2020 16:09:45,201,-,Participation: Register your own state ,Participation ,Participation taken by the student ,Student with id 122378 took attendance with instanceid 2548,web,172.17.152.56
43482,43482,8.10.2020 16:09:31,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,172.17.152.56
43703,43703,8.10.2020 13:42:11,201,-,Page: 1. Control Work Guide ,Sheet ,The course module has been viewed. ,The user with id '122378' viewed the 'page' activity with course module id '517419'.,web,88.196.9.250
44102,44102,8.10.2020 10:22:00,201,-,Page: 1. Control Work Guide ,Sheet ,The course module has been viewed. ,The user with id '122378' viewed the 'page' activity with course module id '517419'.,web,88.196.9.250
44103,44103,8.10.2020 10:21:52,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,88.196.9.250
44104,44104,8.10.2020 10:21:47,201,-,Page: Control Work Guide ,Sheet ,The course module has been viewed. ,The user with id '122378' viewed the 'page' activity with course module id '783506'.,web,88.196.9.250
44105,44105,8.10.2020 10:21:12,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,88.196.9.250
46407,46407,6.10.2020 17:37:10,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has had their attempt with id '4049517' reviewed by the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46408,46408,6.10.2020 17:37:10,201,201,Test: Test 6th week ,Test ,The test has been performed ,The user with id '122378' has submitted the attempt with id '4049517' for the quiz with course module id '753923'.,web,90.191.103.180
46409,46409,6.10.2020 17:37:10,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '13814679' for the user with id '122378' for the grade item with id '101974'.,web,90.191.103.180
46410,46410,6.10.2020 17:37:10,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '13837326' for the user with id '122378' for the grade item with id '101887'.,web,90.191.103.180
46411,46411,6.10.2020 17:37:10,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '14431808' for the user with id '122378' for the grade item with id '145223'.,web,90.191.103.180
46412,46412,6.10.2020 17:37:07,201,201,Test: Test 6th week ,Test ,Test summary was reviewed ,The user with id '122378' has viewed the summary for the attempt with id '4049517' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46418,46418,6.10.2020 17:34:49,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049517' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46420,46420,6.10.2020 17:34:33,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049517' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46425,46425,6.10.2020 17:32:47,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049517' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46427,46427,6.10.2020 17:32:38,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049517' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46428,46428,6.10.2020 17:32:15,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049517' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46429,46429,6.10.2020 17:31:07,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049517' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46430,46430,6.10.2020 17:30:06,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049517' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46431,46431,6.10.2020 17:29:38,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049517' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46432,46432,6.10.2020 17:29:22,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049517' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46433,46433,6.10.2020 17:29:18,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has had their attempt with id '4049180' reviewed by the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46434,46434,6.10.2020 17:29:11,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049517' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46435,46435,6.10.2020 17:29:11,201,201,Test: Test 6th week ,Test ,Test aid has been started ,The user with id '122378' has started the attempt with id '4049517' for the quiz with course module id '753923'.,web,90.191.103.180
46436,46436,6.10.2020 17:29:09,201,-,Test: Test 6th week ,Test ,The course module has been viewed. ,The user with id '122378' viewed the 'quiz' activity with course module id '753923'.,web,90.191.103.180
46437,46437,6.10.2020 17:29:06,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.103.180
46438,46438,6.10.2020 17:28:36,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.103.180
46442,46442,6.10.2020 17:27:32,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has had their attempt with id '4049180' reviewed by the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46443,46443,6.10.2020 17:27:32,201,201,Test: Test 6th week ,Test ,The test has been performed ,The user with id '122378' has submitted the attempt with id '4049180' for the quiz with course module id '753923'.,web,90.191.103.180
46444,46444,6.10.2020 17:27:32,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '13814679' for the user with id '122378' for the grade item with id '101974'.,web,90.191.103.180
46445,46445,6.10.2020 17:27:32,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '13837326' for the user with id '122378' for the grade item with id '101887'.,web,90.191.103.180
46446,46446,6.10.2020 17:27:32,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '14431808' for the user with id '122378' for the grade item with id '145223'.,web,90.191.103.180
46447,46447,6.10.2020 17:27:30,201,201,Test: Test 6th week ,Test ,Test summary was reviewed ,The user with id '122378' has viewed the summary for the attempt with id '4049180' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46450,46450,6.10.2020 17:26:35,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049180' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46451,46451,6.10.2020 17:24:24,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049180' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46452,46452,6.10.2020 17:22:29,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049180' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46453,46453,6.10.2020 17:22:06,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049180' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46454,46454,6.10.2020 17:20:06,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049180' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46455,46455,6.10.2020 17:18:11,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049180' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46456,46456,6.10.2020 17:13:15,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049180' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46458,46458,6.10.2020 16:53:33,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049180' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46459,46459,6.10.2020 16:32:03,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049180' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46460,46460,6.10.2020 16:31:35,201,201,Test: Test 6th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4049180' belonging to the user with id '122378' for the quiz with course module id '753923'.,web,90.191.103.180
46461,46461,6.10.2020 16:31:35,201,201,Test: Test 6th week ,Test ,Test aid has been started ,The user with id '122378' has started the attempt with id '4049180' for the quiz with course module id '753923'.,web,90.191.103.180
46462,46462,6.10.2020 16:31:33,201,-,Test: Test 6th week ,Test ,The course module has been viewed. ,The user with id '122378' viewed the 'quiz' activity with course module id '753923'.,web,90.191.103.180
46463,46463,6.10.2020 16:31:29,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.103.180
46464,46464,6.10.2020 16:30:30,201,-,File: Slides ,File ,The course module has been viewed. ,The user with id '122378' viewed the 'resource' activity with course module id '782319'.,web,90.191.103.180
46465,46465,6.10.2020 16:30:25,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.103.180
47679,47679,4.10.2020 14:30:01,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.100.114
47684,47684,4.10.2020 13:13:16,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.100.114
48782,48782,2.10.2020 13:23:14,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.100.114
48783,48783,2.10.2020 13:23:07,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.100.114
48784,48784,2.10.2020 13:21:57,201,-,Page: 1. Control Work Guide ,Sheet ,The course module has been viewed. ,The user with id '122378' viewed the 'page' activity with course module id '517419'.,web,90.191.100.114
48785,48785,2.10.2020 13:21:51,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.100.114
49026,49026,1.10.2020 18:13:52,201,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 122378 viewed  VPL submission with id 1332784,web,90.191.100.114
49027,49027,1.10.2020 18:13:50,201,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 122378 uploaded  VPL submission with id 1332784,web,90.191.100.114
49028,49028,1.10.2020 18:13:27,201,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 122378 viewed description of VPL activity with id 3100,web,90.191.100.114
49029,49029,1.10.2020 18:13:25,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.100.114
49590,49590,1.10.2020 16:09:15,201,-,Page: Web Prefects Newsletter ,Sheet ,The course module has been viewed. ,The user with id '122378' viewed the 'page' activity with course module id '753904'.,web,90.191.100.114
49591,49591,1.10.2020 16:08:51,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.100.114
49604,49604,1.10.2020 16:02:14,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.100.114
49605,49605,1.10.2020 16:01:09,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.100.114
49625,49625,1.10.2020 15:08:32,201,-,URL: Exercises ,Url ,The course module has been viewed. ,The user with id '122378' viewed the 'url' activity with course module id '516332'.,web,90.191.100.114
49626,49626,1.10.2020 15:08:24,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.100.114
49835,49835,1.10.2020 06:43:10,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.167.175
49836,49836,1.10.2020 06:42:10,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.167.175
49837,49837,1.10.2020 06:42:04,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.167.175
49838,49838,1.10.2020 06:40:13,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4027675' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49839,49839,1.10.2020 06:40:11,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4027675' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49840,49840,1.10.2020 06:40:09,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4027675' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49841,49841,1.10.2020 06:39:47,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4027675' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49842,49842,1.10.2020 06:39:46,201,201,Test: 5th week test ,Test ,Test aid has been started ,The user with id '122378' has started the attempt with id '4027675' for the quiz with course module id '753922'.,web,90.191.167.175
49843,49843,1.10.2020 06:39:43,201,-,Test: 5th week test ,Test ,The course module has been viewed. ,The user with id '122378' viewed the 'quiz' activity with course module id '753922'.,web,90.191.167.175
49844,49844,1.10.2020 06:39:35,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has had their attempt with id '4027670' reviewed by the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49845,49845,1.10.2020 06:39:35,201,201,Test: 5th week test ,Test ,The test has been performed ,The user with id '122378' has submitted the attempt with id '4027670' for the quiz with course module id '753922'.,web,90.191.167.175
49846,49846,1.10.2020 06:39:35,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '13814679' for the user with id '122378' for the grade item with id '101974'.,web,90.191.167.175
49847,49847,1.10.2020 06:39:35,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '13837326' for the user with id '122378' for the grade item with id '101887'.,web,90.191.167.175
49848,49848,1.10.2020 06:39:35,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '14381381' for the user with id '122378' for the grade item with id '145222'.,web,90.191.167.175
49849,49849,1.10.2020 06:39:33,201,201,Test: 5th week test ,Test ,Test summary was reviewed ,The user with id '122378' has viewed the summary for the attempt with id '4027670' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49850,49850,1.10.2020 06:36:42,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4027670' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49851,49851,1.10.2020 06:36:17,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4027670' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49852,49852,1.10.2020 06:35:17,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4027670' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49853,49853,1.10.2020 06:32:56,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.167.175
49854,49854,1.10.2020 06:32:53,201,X,Course: Programming (LTAT.03.001) ,System ,User profile has been viewed ,The user with id '122378' viewed the profile for the user with id '121060' in the course with id '500'.,web,90.191.167.175
49855,49855,1.10.2020 06:32:45,201,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '122378' has viewed the discussion with id '596055' in the forum with course module id '83875'.,web,90.191.167.175
49856,49856,1.10.2020 06:32:43,201,-,Forum: Forum ,Forum ,The course module has been viewed. ,The user with id '122378' viewed the 'forum' activity with course module id '83875'.,web,90.191.167.175
49857,49857,1.10.2020 06:32:41,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.167.175
49858,49858,1.10.2020 06:31:58,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4027670' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49859,49859,1.10.2020 06:31:03,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4027670' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49860,49860,1.10.2020 06:30:26,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4027670' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49861,49861,1.10.2020 06:27:49,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4027670' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49862,49862,1.10.2020 06:27:04,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4027670' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49863,49863,1.10.2020 06:23:50,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4027670' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49864,49864,1.10.2020 06:18:03,201,201,Test: 5th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4027670' belonging to the user with id '122378' for the quiz with course module id '753922'.,web,90.191.167.175
49865,49865,1.10.2020 06:18:03,201,201,Test: 5th week test ,Test ,Test aid has been started ,The user with id '122378' has started the attempt with id '4027670' for the quiz with course module id '753922'.,web,90.191.167.175
49866,49866,1.10.2020 06:18:00,201,-,Test: 5th week test ,Test ,The course module has been viewed. ,The user with id '122378' viewed the 'quiz' activity with course module id '753922'.,web,90.191.167.175
50675,50675,30.09.2020 20:21:55,201,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '122378' has viewed the discussion with id '594034' in the forum with course module id '83875'.,web,90.191.167.175
50677,50677,30.09.2020 20:21:45,201,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '122378' has viewed the discussion with id '594599' in the forum with course module id '83875'.,web,90.191.167.175
50678,50678,30.09.2020 20:21:42,201,-,Forum: Forum ,Forum ,The course module has been viewed. ,The user with id '122378' viewed the 'forum' activity with course module id '83875'.,web,90.191.167.175
50679,50679,30.09.2020 20:21:41,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.167.175
50680,50680,30.09.2020 20:21:36,201,-,VPL Exercise: 5th week's homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 122378 viewed description of VPL activity with id 3099,web,90.191.167.175
50682,50682,30.09.2020 20:21:31,201,-,VPL Exercise: 5th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 122378 viewed  VPL submission with id 1331325,web,90.191.167.175
50683,50683,30.09.2020 20:21:29,201,-,VPL Exercise: 5th week's homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 122378 viewed description of VPL activity with id 3099,web,90.191.167.175
50684,50684,30.09.2020 20:21:26,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.167.175
51709,51709,28.09.2020 20:24:38,201,-,VPL Exercise: 5th week's homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 122378 viewed description of VPL activity with id 3099,web,90.191.167.175
51710,51710,28.09.2020 20:23:51,201,-,VPL Exercise: 5th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 122378 viewed  VPL submission with id 1331325,web,90.191.167.175
51711,51711,28.09.2020 20:23:50,201,-,VPL Exercise: 5th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 122378 evaluated  VPL submission with id 1331325,web,90.191.167.175
51712,51712,28.09.2020 20:23:48,201,-,VPL Exercise: 5th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 122378 uploaded  VPL submission with id 1331325,web,90.191.167.175
51713,51713,28.09.2020 20:23:21,201,-,VPL Exercise: 5th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 122378 viewed  VPL submission with id 1331324,web,90.191.167.175
51714,51714,28.09.2020 20:23:19,201,-,VPL Exercise: 5th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 122378 evaluated  VPL submission with id 1331324,web,90.191.167.175
51715,51715,28.09.2020 20:23:18,201,-,VPL Exercise: 5th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 122378 uploaded  VPL submission with id 1331324,web,90.191.167.175
51716,51716,28.09.2020 20:22:47,201,-,VPL Exercise: 5th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 122378 viewed  VPL submission with id 1331323,web,90.191.167.175
51717,51717,28.09.2020 20:22:45,201,-,VPL Exercise: 5th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 122378 evaluated  VPL submission with id 1331323,web,90.191.167.175
51718,51718,28.09.2020 20:22:44,201,-,VPL Exercise: 5th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 122378 uploaded  VPL submission with id 1331323,web,90.191.167.175
51719,51719,28.09.2020 20:19:54,201,-,VPL Exercise: 5th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 122378 viewed  VPL submission with id 1331322,web,90.191.167.175
